time,cloudCover,dewPoint,humidity,temperature,pressure,windBearing,windSpeed,power
1526257800,0.53,43.12,0.84,47.82,1011.5,20.0,0.33,0
1526258100,0.54,43.02,0.84,47.72,1011.5,20.0,0.27,0
1526258400,0.54,42.92,0.84,47.63,1011.4,20.0,0.22,0
1526258700,0.55,42.82,0.84,47.53,1011.4,20.0,0.16,0
1526259000,0.56,42.72,0.84,47.44,1011.4,20.0,0.11,0
1526259300,0.56,42.63,0.84,47.34,1011.3,20.0,0.05,0
1526259600,0.57,42.53,0.84,47.25,1011.3,,0.0,0
1526259900,0.55,42.49,0.83,47.24,1011.3,330.0,0.13,0
1526260200,0.53,42.44,0.83,47.24,1011.4,330.0,0.27,0
1526260500,0.5,42.4,0.83,47.23,1011.4,330.0,0.4,0
1526260800,0.48,42.35,0.83,47.23,1011.4,330.0,0.53,0
1526261100,0.46,42.31,0.83,47.23,1011.5,330.0,0.66,0
1526261400,0.44,42.27,0.83,47.22,1011.5,330.0,0.8,0
1526261700,0.42,42.22,0.83,47.22,1011.5,330.0,0.93,0
1526262000,0.39,42.18,0.83,47.21,1011.6,330.0,1.06,0
1526262300,0.37,42.14,0.82,47.21,1011.6,330.0,1.19,0
1526262600,0.35,42.09,0.82,47.2,1011.6,330.0,1.33,0
1526262900,0.33,42.05,0.82,47.2,1011.7,330.0,1.46,0
1526263200,0.3,42.0,0.82,47.19,1011.7,330.0,1.59,0
1526263500,0.3,42.01,0.83,47.06,1011.8,330.0,1.47,0
1526263800,0.29,42.01,0.83,46.92,1011.9,329.0,1.34,0
1526264100,0.29,42.01,0.83,46.78,1011.9,328.0,1.21,0
1526264400,0.28,42.01,0.84,46.64,1012.0,328.0,1.09,0
1526264700,0.28,42.01,0.84,46.5,1012.1,327.0,0.96,0
1526265000,0.27,42.01,0.85,46.36,1012.1,325.0,0.84,0
1526265300,0.27,42.01,0.85,46.22,1012.2,323.0,0.72,0
1526265600,0.26,42.01,0.86,46.08,1012.3,321.0,0.59,0
1526265900,0.26,42.01,0.86,45.94,1012.3,317.0,0.47,0
1526266200,0.25,42.01,0.87,45.8,1012.4,311.0,0.35,0
1526266500,0.25,42.0,0.87,45.66,1012.5,298.0,0.24,0
1526266800,0.24,42.0,0.87,45.52,1012.6,270.0,0.16,0
1526267100,0.24,42.1,0.87,45.74,1012.5,277.0,0.15,0
1526267400,0.23,42.2,0.87,45.95,1012.5,285.0,0.14,0
1526267700,0.23,42.3,0.86,46.17,1012.5,293.0,0.13,0
1526268000,0.22,42.4,0.86,46.38,1012.5,303.0,0.13,0
1526268300,0.22,42.5,0.86,46.6,1012.5,313.0,0.13,0
1526268600,0.21,42.6,0.85,46.82,1012.5,322.0,0.13,0
1526268900,0.21,42.69,0.85,47.03,1012.5,331.0,0.14,0
1526269200,0.2,42.79,0.84,47.25,1012.5,339.0,0.15,0
1526269500,0.2,42.89,0.84,47.47,1012.4,346.0,0.16,0
1526269800,0.2,42.98,0.84,47.68,1012.4,351.0,0.18,23
1526270100,0.19,43.08,0.83,47.9,1012.4,356.0,0.19,114
1526270400,0.19,43.17,0.83,48.12,1012.4,0.0,0.21,304
1526270700,0.2,43.26,0.82,48.64,1012.4,42.0,0.61,423
1526271000,0.21,43.34,0.8,49.17,1012.4,49.0,1.08,672
1526271300,0.22,43.41,0.79,49.7,1012.4,52.0,1.55,991
1526271600,0.23,43.48,0.78,50.23,1012.4,53.0,2.03,1317
1526271900,0.24,43.53,0.76,50.75,1012.4,54.0,2.5,1707
1526272200,0.25,43.58,0.75,51.28,1012.4,55.0,2.98,2113
1526272500,0.26,43.62,0.74,51.81,1012.4,56.0,3.45,2572
1526272800,0.27,43.64,0.72,52.34,1012.4,56.0,3.93,3218
1526273100,0.28,43.66,0.71,52.86,1012.4,56.0,4.41,3660
1526273400,0.29,43.67,0.69,53.39,1012.4,56.0,4.88,3896
1526273700,0.3,43.66,0.68,53.92,1012.4,57.0,5.36,5065
1526274000,0.3,43.64,0.67,54.44,1012.4,57.0,5.84,5660
1526274300,0.3,43.62,0.66,54.69,1012.5,56.0,5.59,6173
1526274600,0.3,43.6,0.66,54.93,1012.6,55.0,5.35,6809
1526274900,0.3,43.57,0.65,55.18,1012.7,54.0,5.11,7427
1526275200,0.3,43.54,0.64,55.42,1012.7,53.0,4.87,8303
1526275500,0.3,43.5,0.64,55.67,1012.8,52.0,4.63,9194
1526275800,0.3,43.47,0.63,55.91,1012.9,50.0,4.39,10357
1526276100,0.3,43.43,0.62,56.16,1013.0,49.0,4.16,11749
1526276400,0.3,43.38,0.62,56.4,1013.1,47.0,3.92,13619
1526276700,0.3,43.34,0.61,56.64,1013.2,45.0,3.7,15601
1526277000,0.3,43.29,0.6,56.89,1013.3,43.0,3.47,15865
1526277300,0.3,43.23,0.6,57.13,1013.4,41.0,3.26,12905
1526277600,0.3,43.18,0.59,57.38,1013.4,38.0,3.04,5055
1526277900,0.3,43.24,0.58,57.73,1013.4,40.0,3.09,10907
1526278200,0.3,43.3,0.58,58.08,1013.4,42.0,3.14,15820
1526278500,0.3,43.36,0.57,58.43,1013.3,44.0,3.2,17374
1526278800,0.3,43.41,0.57,58.78,1013.3,45.0,3.25,18414
1526279100,0.3,43.47,0.56,59.13,1013.2,47.0,3.31,19199
1526279400,0.3,43.51,0.55,59.48,1013.2,49.0,3.38,20168
1526279700,0.3,43.56,0.55,59.83,1013.1,50.0,3.44,21173
1526280000,0.3,43.6,0.54,60.18,1013.1,52.0,3.51,21642
1526280300,0.3,43.63,0.54,60.53,1013.0,53.0,3.58,20271
1526280600,0.3,43.67,0.53,60.88,1013.0,54.0,3.65,22630
1526280900,0.3,43.7,0.52,61.23,1013.0,56.0,3.72,23613
1526281200,0.3,43.72,0.52,61.58,1012.9,57.0,3.79,24231
1526281500,0.31,43.82,0.52,61.87,1012.9,59.0,3.38,25072
1526281800,0.32,43.91,0.51,62.15,1012.9,63.0,2.97,25250
1526282100,0.33,44.01,0.51,62.44,1012.9,67.0,2.58,25998
1526282400,0.33,44.1,0.51,62.72,1012.9,73.0,2.21,26848
1526282700,0.34,44.19,0.5,63.01,1012.9,81.0,1.87,28197
1526283000,0.35,44.28,0.5,63.29,1012.9,93.0,1.59,23096
1526283300,0.36,44.37,0.5,63.58,1012.9,108.0,1.39,16084
1526283600,0.36,44.45,0.49,63.86,1012.9,127.0,1.33,29500
1526283900,0.37,44.54,0.49,64.15,1012.9,146.0,1.41,29865
1526284200,0.38,44.62,0.49,64.43,1012.9,161.0,1.61,30411
1526284500,0.39,44.7,0.48,64.72,1012.9,172.0,1.9,31047
1526284800,0.39,44.79,0.48,65.0,1012.9,180.0,2.24,31289
1526285100,0.4,44.62,0.47,65.09,1013.0,187.0,2.03,31291
1526285400,0.41,44.46,0.47,65.18,1013.0,197.0,1.86,31880
1526285700,0.42,44.29,0.47,65.27,1013.1,207.0,1.74,33666
1526286000,0.43,44.12,0.46,65.36,1013.1,219.0,1.69,34016
1526286300,0.44,43.94,0.46,65.45,1013.2,231.0,1.71,34567
1526286600,0.45,43.77,0.45,65.54,1013.2,242.0,1.8,35251
1526286900,0.46,43.59,0.45,65.63,1013.3,251.0,1.95,36229
1526287200,0.46,43.41,0.44,65.72,1013.3,260.0,2.15,30920
1526287500,0.47,43.23,0.44,65.81,1013.4,266.0,2.38,35666
1526287800,0.48,43.04,0.43,65.9,1013.4,272.0,2.64,35649
1526288100,0.49,42.86,0.43,65.99,1013.5,276.0,2.92,35943
1526288400,0.5,42.67,0.43,66.08,1013.5,280.0,3.21,36625
1526288700,0.51,42.79,0.42,66.31,1013.4,273.0,2.77,36935
1526289000,0.51,42.91,0.42,66.53,1013.4,264.0,2.38,37337
1526289300,0.52,43.03,0.42,66.76,1013.3,252.0,2.06,37329
1526289600,0.52,43.14,0.42,66.99,1013.3,237.0,1.87,38034
1526289900,0.53,43.26,0.42,67.21,1013.2,219.0,1.83,38408
1526290200,0.54,43.38,0.42,67.44,1013.2,203.0,1.96,39112
1526290500,0.54,43.5,0.42,67.67,1013.1,189.0,2.22,39711
1526290800,0.55,43.62,0.41,67.89,1013.0,179.0,2.59,40552
1526291100,0.55,43.73,0.41,68.12,1013.0,172.0,3.01,31903
1526291400,0.56,43.85,0.41,68.35,1012.9,166.0,3.47,31946
1526291700,0.56,43.97,0.41,68.57,1012.9,162.0,3.96,28094
1526292000,0.57,44.08,0.41,68.8,1012.8,158.0,4.46,35988
1526292300,0.56,43.91,0.41,68.85,1012.8,161.0,4.3,44557
1526292600,0.56,43.74,0.4,68.9,1012.8,164.0,4.15,45025
1526292900,0.55,43.56,0.4,68.95,1012.8,167.0,4.02,27314
1526293200,0.54,43.38,0.4,69.0,1012.8,171.0,3.89,27778
1526293500,0.53,43.2,0.39,69.05,1012.9,175.0,3.78,28567
1526293800,0.53,43.02,0.39,69.1,1012.9,178.0,3.69,33820
1526294100,0.52,42.84,0.39,69.15,1012.9,183.0,3.62,18018
1526294400,0.51,42.65,0.38,69.2,1012.9,187.0,3.56,13431
1526294700,0.5,42.47,0.38,69.25,1012.9,191.0,3.53,12917
1526295000,0.5,42.28,0.38,69.3,1012.9,195.0,3.51,34416
1526295300,0.49,42.09,0.37,69.35,1012.9,200.0,3.52,15749
1526295600,0.48,41.89,0.37,69.4,1012.9,204.0,3.54,14996
1526295900,0.48,41.81,0.37,69.43,1012.9,206.0,3.58,33575
1526296200,0.48,41.72,0.37,69.46,1012.9,207.0,3.61,44029
1526296500,0.49,41.63,0.36,69.5,1012.9,208.0,3.65,42420
1526296800,0.49,41.54,0.36,69.53,1012.9,210.0,3.69,30222
1526297100,0.49,41.45,0.36,69.57,1012.9,211.0,3.73,24773
1526297400,0.49,41.36,0.36,69.6,1012.9,212.0,3.78,42591
1526297700,0.49,41.26,0.36,69.63,1012.9,213.0,3.83,31726
1526298000,0.49,41.17,0.36,69.67,1012.9,215.0,3.87,15175
1526298300,0.5,41.08,0.35,69.7,1012.9,216.0,3.92,15274
1526298600,0.5,40.99,0.35,69.74,1012.9,217.0,3.97,30126
1526298900,0.5,40.89,0.35,69.77,1012.9,218.0,4.03,35449
1526299200,0.5,40.8,0.35,69.81,1012.9,219.0,4.08,19432
1526299500,0.5,40.78,0.35,69.91,1012.9,222.0,4.13,16352
1526299800,0.5,40.75,0.35,70.01,1012.8,225.0,4.19,32921
1526300100,0.5,40.73,0.34,70.11,1012.8,227.0,4.26,12208
1526300400,0.49,40.71,0.34,70.21,1012.7,230.0,4.33,39852
1526300700,0.49,40.68,0.34,70.31,1012.7,232.0,4.42,41554
1526301000,0.49,40.66,0.34,70.42,1012.7,235.0,4.51,35600
1526301300,0.49,40.63,0.34,70.52,1012.6,237.0,4.61,37211
1526301600,0.49,40.6,0.34,70.62,1012.6,239.0,4.71,38009
1526301900,0.49,40.58,0.33,70.72,1012.5,241.0,4.82,34665
1526302200,0.48,40.55,0.33,70.82,1012.5,243.0,4.94,24194
1526302500,0.48,40.52,0.33,70.92,1012.4,245.0,5.07,25610
1526302800,0.48,40.49,0.33,71.03,1012.4,247.0,5.19,35386
1526303100,0.48,40.39,0.33,71.12,1012.4,248.0,4.98,35798
1526303400,0.48,40.29,0.33,71.22,1012.4,249.0,4.77,35525
1526303700,0.48,40.19,0.32,71.32,1012.4,250.0,4.55,23160
1526304000,0.48,40.09,0.32,71.41,1012.3,252.0,4.35,32925
1526304300,0.48,39.98,0.32,71.51,1012.3,253.0,4.14,31793
1526304600,0.48,39.88,0.32,71.61,1012.3,255.0,3.94,9055
1526304900,0.48,39.77,0.31,71.7,1012.3,257.0,3.74,13360
1526305200,0.48,39.66,0.31,71.8,1012.3,259.0,3.55,32651
1526305500,0.48,39.55,0.31,71.9,1012.3,261.0,3.36,30964
1526305800,0.48,39.44,0.31,71.99,1012.2,264.0,3.17,29019
1526306100,0.48,39.32,0.3,72.09,1012.2,267.0,3.0,27228
1526306400,0.48,39.21,0.3,72.19,1012.2,270.0,2.83,16713
1526306700,0.47,39.08,0.3,72.14,1012.3,276.0,3.0,13809
1526307000,0.47,38.95,0.3,72.1,1012.3,281.0,3.2,28477
1526307300,0.46,38.82,0.3,72.06,1012.4,285.0,3.43,28694
1526307600,0.45,38.69,0.3,72.02,1012.4,289.0,3.67,28045
1526307900,0.44,38.56,0.3,71.98,1012.5,293.0,3.92,26191
1526308200,0.44,38.43,0.3,71.93,1012.5,296.0,4.19,24220
1526308500,0.43,38.3,0.29,71.89,1012.6,298.0,4.47,23073
1526308800,0.42,38.17,0.29,71.85,1012.6,301.0,4.75,9978
1526309100,0.42,38.03,0.29,71.81,1012.7,303.0,5.05,6210
1526309400,0.41,37.9,0.29,71.76,1012.7,305.0,5.35,5656
1526309700,0.4,37.77,0.29,71.72,1012.8,306.0,5.65,9189
1526310000,0.39,37.64,0.29,71.68,1012.9,308.0,5.96,21049
1526310300,0.38,37.62,0.29,71.57,1012.8,305.0,5.96,19330
1526310600,0.37,37.6,0.29,71.47,1012.8,301.0,5.98,6264
1526310900,0.35,37.58,0.29,71.36,1012.7,298.0,6.02,7570
1526311200,0.34,37.56,0.29,71.26,1012.7,295.0,6.07,5957
1526311500,0.33,37.54,0.29,71.15,1012.6,292.0,6.15,5615
1526311800,0.31,37.52,0.29,71.04,1012.6,289.0,6.24,14756
1526312100,0.3,37.5,0.29,70.94,1012.5,286.0,6.34,14006
1526312400,0.29,37.48,0.3,70.83,1012.5,283.0,6.46,14865
1526312700,0.27,37.46,0.3,70.73,1012.4,281.0,6.6,13326
1526313000,0.26,37.44,0.3,70.62,1012.4,278.0,6.75,11998
1526313300,0.25,37.41,0.3,70.52,1012.3,276.0,6.91,10828
1526313600,0.23,37.39,0.3,70.41,1012.3,274.0,7.09,9778
1526313900,0.23,37.6,0.31,69.98,1012.3,274.0,6.94,8774
1526314200,0.23,37.8,0.31,69.54,1012.3,275.0,6.79,7870
1526314500,0.23,37.99,0.32,69.11,1012.3,276.0,6.64,7134
1526314800,0.23,38.16,0.33,68.67,1012.4,278.0,6.5,6409
1526315100,0.23,38.32,0.33,68.24,1012.4,279.0,6.36,5710
1526315400,0.23,38.47,0.34,67.8,1012.4,280.0,6.22,5053
1526315700,0.23,38.61,0.35,67.37,1012.4,281.0,6.08,4430
1526316000,0.23,38.74,0.35,66.93,1012.4,282.0,5.94,3817
1526316300,0.23,38.85,0.36,66.5,1012.5,284.0,5.81,3289
1526316600,0.23,38.96,0.37,66.07,1012.5,285.0,5.69,2795
1526316900,0.23,39.05,0.38,65.63,1012.5,287.0,5.56,2301
1526317200,0.23,39.14,0.38,65.2,1012.5,288.0,5.44,1875
1526317500,0.21,39.4,0.39,65.03,1012.6,288.0,5.29,1555
1526317800,0.19,39.65,0.4,64.87,1012.8,287.0,5.15,1235
1526318100,0.17,39.9,0.4,64.7,1012.9,286.0,5.0,954
1526318400,0.15,40.14,0.41,64.54,1013.0,285.0,4.85,727
1526318700,0.14,40.37,0.41,64.37,1013.1,284.0,4.71,582
1526319000,0.12,40.6,0.42,64.21,1013.2,284.0,4.56,458
1526319300,0.1,40.83,0.43,64.05,1013.4,283.0,4.42,350
1526319600,0.08,41.04,0.43,63.88,1013.5,282.0,4.28,242
1526319900,0.06,41.26,0.44,63.72,1013.6,280.0,4.14,128
1526320200,0.04,41.47,0.44,63.55,1013.7,279.0,4.0,32
1526320500,0.02,41.67,0.45,63.39,1013.8,278.0,3.86,0
1526320800,0.0,41.87,0.46,63.22,1014.0,277.0,3.73,0
1526321100,0.0,41.92,0.46,63.04,1013.9,275.0,3.65,0
1526321400,0.01,41.96,0.46,62.87,1013.9,273.0,3.57,0
1526321700,0.01,42.0,0.47,62.69,1013.9,271.0,3.5,0
1526322000,0.02,42.04,0.47,62.51,1013.9,269.0,3.43,0
1526322300,0.02,42.08,0.47,62.33,1013.9,267.0,3.36,0
1526322600,0.03,42.12,0.48,62.16,1013.8,265.0,3.3,0
1526322900,0.03,42.15,0.48,61.98,1013.8,262.0,3.25,0
1526323200,0.04,42.18,0.49,61.8,1013.8,260.0,3.2,0
1526323500,0.04,42.21,0.49,61.62,1013.8,258.0,3.15,0
1526323800,0.05,42.24,0.49,61.44,1013.8,255.0,3.12,0
1526324100,0.05,42.27,0.5,61.27,1013.7,253.0,3.08,0
1526324400,0.05,42.3,0.5,61.09,1013.7,250.0,3.06,0
1526324700,0.05,42.36,0.51,60.83,1013.8,251.0,2.75,0
1526325000,0.05,42.42,0.51,60.57,1013.9,252.0,2.44,0
1526325300,0.04,42.47,0.52,60.31,1014.0,254.0,2.14,0
1526325600,0.04,42.52,0.52,60.05,1014.1,256.0,1.83,0
1526325900,0.03,42.57,0.53,59.79,1014.2,259.0,1.53,0
1526326200,0.03,42.61,0.53,59.52,1014.3,263.0,1.24,0
1526326500,0.02,42.65,0.54,59.26,1014.4,270.0,0.96,0
1526326800,0.02,42.69,0.55,59.0,1014.4,283.0,0.7,0
1526327100,0.01,42.72,0.55,58.74,1014.5,307.0,0.51,0
1526327400,0.01,42.75,0.56,58.48,1014.6,344.0,0.48,0
1526327700,0.0,42.78,0.56,58.22,1014.7,13.0,0.62,0
1526328000,0.0,42.8,0.57,57.96,1014.8,29.0,0.86,0
1526328300,0.0,42.92,0.58,57.81,1014.9,32.0,0.89,0
1526328600,0.0,43.04,0.58,57.67,1014.9,35.0,0.92,0
1526328900,0.0,43.15,0.59,57.52,1015.0,38.0,0.95,0
1526329200,0.0,43.27,0.59,57.37,1015.0,40.0,0.98,0
1526329500,0.0,43.38,0.6,57.22,1015.1,43.0,1.02,0
1526329800,0.0,43.48,0.6,57.08,1015.1,45.0,1.06,0
1526330100,0.0,43.59,0.61,56.93,1015.2,47.0,1.1,0
1526330400,0.0,43.69,0.62,56.78,1015.2,49.0,1.14,0
1526330700,0.0,43.79,0.62,56.63,1015.3,51.0,1.18,0
1526331000,0.0,43.89,0.63,56.48,1015.4,53.0,1.22,0
1526331300,0.0,43.99,0.63,56.34,1015.4,54.0,1.26,0
1526331600,0.0,44.08,0.64,56.19,1015.5,56.0,1.31,0
1526331900,0.0,44.13,0.65,55.89,1015.4,55.0,1.3,0
1526332200,0.0,44.17,0.65,55.59,1015.4,54.0,1.29,0
1526332500,0.0,44.2,0.66,55.29,1015.4,53.0,1.28,0
1526332800,0.0,44.23,0.67,54.99,1015.3,53.0,1.28,0
1526333100,0.0,44.26,0.68,54.69,1015.3,52.0,1.27,0
1526333400,0.0,44.28,0.69,54.39,1015.3,51.0,1.26,0
1526333700,0.0,44.3,0.69,54.09,1015.3,50.0,1.25,0
1526334000,0.0,44.31,0.7,53.79,1015.2,50.0,1.25,0
1526334300,0.0,44.33,0.71,53.49,1015.2,49.0,1.24,0
1526334600,0.0,44.33,0.72,53.19,1015.2,48.0,1.23,0
1526334900,0.0,44.34,0.73,52.88,1015.1,47.0,1.23,0
1526335200,0.0,44.34,0.73,52.58,1015.1,46.0,1.22,0
1526335500,0.0,44.37,0.74,52.54,1015.1,46.0,1.12,0
1526335800,0.0,44.41,0.74,52.5,1015.1,46.0,1.02,0
1526336100,0.0,44.45,0.74,52.46,1015.2,46.0,0.92,0
1526336400,0.0,44.48,0.74,52.42,1015.2,46.0,0.81,0
1526336700,0.0,44.52,0.75,52.38,1015.2,46.0,0.71,0
1526337000,0.0,44.55,0.75,52.33,1015.3,46.0,0.61,0
1526337300,0.0,44.59,0.75,52.29,1015.3,46.0,0.51,0
1526337600,0.0,44.63,0.75,52.25,1015.3,46.0,0.41,0
1526337900,0.0,44.66,0.75,52.21,1015.3,46.0,0.31,0
1526338200,0.0,44.7,0.76,52.17,1015.4,46.0,0.2,0
1526338500,0.0,44.73,0.76,52.13,1015.4,46.0,0.1,0
1526338800,0.0,44.77,0.76,52.09,1015.4,,0.0,0
1526339100,0.0,44.78,0.77,51.87,1015.5,90.0,0.03,0
1526339400,0.0,44.8,0.77,51.66,1015.5,90.0,0.05,0
1526339700,0.0,44.82,0.78,51.45,1015.6,90.0,0.08,0
1526340000,0.0,44.83,0.79,51.24,1015.7,90.0,0.11,0
1526340300,0.0,44.84,0.79,51.02,1015.7,90.0,0.13,0
1526340600,0.0,44.85,0.8,50.81,1015.8,90.0,0.16,0
1526340900,0.0,44.86,0.81,50.6,1015.8,90.0,0.19,0
1526341200,0.0,44.86,0.81,50.39,1015.9,90.0,0.21,0
1526341500,0.0,44.87,0.82,50.18,1016.0,90.0,0.24,0
1526341800,0.0,44.87,0.83,49.96,1016.0,90.0,0.26,0
1526342100,0.0,44.87,0.83,49.75,1016.1,90.0,0.29,0
1526342400,0.0,44.87,0.84,49.54,1016.1,90.0,0.32,0
1526342700,0.0,44.87,0.84,49.49,1016.1,83.0,0.34,0
1526343000,0.0,44.87,0.84,49.45,1016.1,78.0,0.37,0
1526343300,0.0,44.87,0.84,49.4,1016.1,73.0,0.39,0
1526343600,0.0,44.87,0.84,49.35,1016.0,68.0,0.43,0
1526343900,0.0,44.86,0.85,49.31,1016.0,65.0,0.46,0
1526344200,0.0,44.86,0.85,49.26,1016.0,62.0,0.49,0
1526344500,0.0,44.86,0.85,49.21,1016.0,59.0,0.53,0
1526344800,0.0,44.86,0.85,49.17,1015.9,56.0,0.57,0
1526345100,0.0,44.86,0.85,49.12,1015.9,54.0,0.61,0
1526345400,0.0,44.86,0.85,49.07,1015.9,53.0,0.65,0
1526345700,0.0,44.86,0.85,49.03,1015.8,51.0,0.69,0
1526346000,0.0,44.86,0.86,48.98,1015.8,50.0,0.73,0
1526346300,0.0,44.84,0.86,48.9,1015.9,48.0,0.71,0
1526346600,0.0,44.81,0.86,48.83,1015.9,46.0,0.7,0
1526346900,0.0,44.79,0.86,48.75,1015.9,44.0,0.68,0
1526347200,0.0,44.77,0.86,48.67,1015.9,42.0,0.67,0
1526347500,0.0,44.75,0.86,48.6,1016.0,40.0,0.66,0
1526347800,0.0,44.73,0.87,48.52,1016.0,38.0,0.64,0
1526348100,0.0,44.71,0.87,48.44,1016.0,36.0,0.63,0
1526348400,0.0,44.68,0.87,48.37,1016.1,34.0,0.62,0
1526348700,0.0,44.66,0.87,48.29,1016.1,32.0,0.61,0
1526349000,0.0,44.64,0.87,48.21,1016.1,29.0,0.61,0
1526349300,0.0,44.61,0.88,48.14,1016.2,27.0,0.6,0
1526349600,0.0,44.59,0.88,48.06,1016.2,25.0,0.59,0
1526349900,0.0,44.55,0.88,47.99,1016.3,25.0,0.54,0
1526350200,0.0,44.52,0.88,47.92,1016.4,25.0,0.49,0
1526350500,0.0,44.48,0.88,47.84,1016.5,25.0,0.44,0
1526350800,0.0,44.44,0.88,47.77,1016.6,25.0,0.39,0
1526351100,0.0,44.4,0.88,47.7,1016.7,25.0,0.35,0
1526351400,0.0,44.37,0.88,47.63,1016.8,25.0,0.3,0
1526351700,0.0,44.33,0.88,47.56,1016.9,25.0,0.25,0
1526352000,0.0,44.29,0.89,47.48,1017.0,25.0,0.2,0
1526352300,0.0,44.25,0.89,47.41,1017.1,25.0,0.15,0
1526352600,0.0,44.22,0.89,47.34,1017.2,25.0,0.1,0
1526352900,0.0,44.18,0.89,47.27,1017.3,25.0,0.05,0
1526353200,0.0,44.14,0.89,47.2,1017.3,,0.0,0
1526353500,0.0,44.32,0.89,47.42,1017.3,36.0,0.07,0
1526353800,0.0,44.5,0.89,47.64,1017.2,36.0,0.14,0
1526354100,0.0,44.69,0.89,47.86,1017.2,36.0,0.21,0
1526354400,0.0,44.87,0.89,48.08,1017.1,36.0,0.28,0
1526354700,0.0,45.05,0.88,48.3,1017.1,36.0,0.35,0
1526355000,0.0,45.23,0.88,48.52,1017.0,36.0,0.43,0
1526355300,0.0,45.41,0.88,48.75,1017.0,36.0,0.5,0
1526355600,0.0,45.6,0.88,48.97,1016.9,36.0,0.57,0
1526355900,0.0,45.78,0.88,49.19,1016.9,36.0,0.64,0
1526356200,0.0,45.96,0.88,49.41,1016.8,36.0,0.71,8
1526356500,0.0,46.14,0.88,49.63,1016.8,36.0,0.78,239
1526356800,0.0,46.32,0.88,49.85,1016.7,36.0,0.85,329
1526357100,0.0,46.39,0.86,50.38,1016.7,42.0,0.78,443
1526357400,0.0,46.44,0.85,50.91,1016.7,51.0,0.72,651
1526357700,0.0,46.48,0.83,51.44,1016.7,60.0,0.67,878
1526358000,0.0,46.52,0.82,51.96,1016.7,70.0,0.65,1191
1526358300,0.0,46.55,0.8,52.49,1016.8,81.0,0.65,1582
1526358600,0.0,46.56,0.79,53.02,1016.8,91.0,0.67,2035
1526358900,0.0,46.56,0.77,53.55,1016.8,101.0,0.71,2614
1526359200,0.0,46.56,0.76,54.08,1016.8,109.0,0.77,3175
1526359500,0.0,46.54,0.74,54.6,1016.8,116.0,0.84,3481
1526359800,0.0,46.51,0.73,55.13,1016.8,122.0,0.93,4216
1526360100,0.0,46.46,0.71,55.66,1016.8,127.0,1.02,4923
1526360400,0.0,46.41,0.7,56.19,1016.8,131.0,1.11,5606
1526360700,0.0,46.45,0.69,56.5,1016.9,126.0,1.04,6306
1526361000,0.0,46.48,0.68,56.81,1017.0,122.0,0.98,7028
1526361300,0.0,46.51,0.68,57.12,1017.0,116.0,0.92,7742
1526361600,0.0,46.54,0.67,57.43,1017.1,110.0,0.87,8455
1526361900,0.0,46.57,0.66,57.74,1017.2,103.0,0.83,9237
1526362200,0.0,46.59,0.66,58.06,1017.3,96.0,0.81,10089
1526362500,0.0,46.61,0.65,58.37,1017.3,88.0,0.8,10930
1526362800,0.0,46.63,0.64,58.68,1017.4,81.0,0.8,11800
1526363100,0.0,46.64,0.64,58.99,1017.5,73.0,0.82,12581
1526363400,0.0,46.65,0.63,59.3,1017.5,66.0,0.85,13419
1526363700,0.0,46.66,0.62,59.61,1017.6,60.0,0.89,14203
1526364000,0.0,46.66,0.62,59.92,1017.7,54.0,0.94,15046
1526364300,0.0,46.67,0.61,60.29,1017.6,60.0,0.89,15901
1526364600,0.0,46.67,0.6,60.65,1017.5,66.0,0.85,16803
1526364900,0.0,46.67,0.59,61.01,1017.4,73.0,0.82,17568
1526365200,0.0,46.66,0.58,61.37,1017.3,81.0,0.8,18342
1526365500,0.0,46.65,0.58,61.74,1017.2,88.0,0.8,19091
1526365800,0.0,46.63,0.57,62.1,1017.1,96.0,0.81,19782
1526366100,0.0,46.6,0.56,62.46,1017.0,103.0,0.83,20551
1526366400,0.0,46.58,0.55,62.83,1016.9,110.0,0.87,21238
1526366700,0.0,46.54,0.55,63.19,1016.8,116.0,0.92,21959
1526367000,0.0,46.5,0.54,63.55,1016.7,122.0,0.98,22740
1526367300,0.0,46.45,0.53,63.91,1016.6,126.0,1.04,23388
1526367600,0.0,46.4,0.52,64.28,1016.5,131.0,1.11,24000
1526367900,0.01,46.34,0.52,64.52,1016.5,139.0,1.11,24603
1526368200,0.02,46.27,0.51,64.77,1016.5,147.0,1.13,25189
1526368500,0.03,46.2,0.51,65.02,1016.5,155.0,1.18,25925
1526368800,0.04,46.13,0.5,65.27,1016.5,162.0,1.24,26501
1526369100,0.05,46.06,0.49,65.51,1016.5,169.0,1.32,27111
1526369400,0.06,45.98,0.49,65.76,1016.5,174.0,1.42,27698
1526369700,0.07,45.89,0.48,66.01,1016.5,179.0,1.52,28330
1526370000,0.08,45.8,0.48,66.26,1016.5,183.0,1.64,28923
1526370300,0.09,45.71,0.47,66.5,1016.5,187.0,1.76,29461
1526370600,0.1,45.62,0.47,66.75,1016.5,190.0,1.89,29989
1526370900,0.11,45.52,0.46,67.0,1016.5,193.0,2.03,30476
1526371200,0.13,45.41,0.45,67.25,1016.5,195.0,2.17,30879
1526371500,0.13,45.19,0.45,67.44,1016.5,199.0,1.87,31331
1526371800,0.13,44.96,0.44,67.64,1016.6,203.0,1.58,31813
1526372100,0.13,44.72,0.43,67.83,1016.6,210.0,1.31,32276
